flow,family,alpha,offset,window_width,beta,pocket_gain,pocket_decay,stability_gain,stability_decay,coupling,write_threshold,release_threshold,overload_threshold,write_count,witness_count,release_count,overload_count,witness_conversion,stability_success,delayed_retention,release_rate,overload_rate,mean_contact_quality,pollution,phase_lock_resistance,composite_score
pi_mod1,constant,0.1295926535897931,-0.011999999999999997,0.16,0.011,0.22,0.88,0.26,0.9,0.34,0.74,0.06,1.1,0.0,280.0,280.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25132802873114357,0.0,0.6385795509289596,0.33298272180090094
pi_mod1,constant,0.14159265358979312,3.469446951953614e-18,0.16,0.011,0.22,0.88,0.26,0.9,0.34,0.74,0.06,1.1,0.0,335.0,335.0,0.0,0.0,0.0,0.0,0.5,0.0,0.257719274362983,0.0,0.6866718233901008,0.3422251950268249
pi_mod1,constant,0.15359265358979313,0.012000000000000004,0.16,0.011,0.22,0.88,0.26,0.9,0.34,0.74,0.06,1.1,0.0,270.0,269.0,0.0,0.0,0.0,0.0,0.49907235621521334,0.0,0.2633917143262265,0.0,0.7105185458400975,0.347083960920361
pi_mod1,constant,0.1655926535897931,0.024000000000000004,0.16,0.011,0.22,0.88,0.26,0.9,0.34,0.74,0.06,1.1,0.0,209.0,209.0,0.0,0.0,0.0,0.0,0.5,0.0,0.26925737812862544,0.0,0.5202216932949308,0.31332183112154494
pi_mod1,constant,0.17759265358979312,0.036000000000000004,0.16,0.011,0.22,0.88,0.26,0.9,0.34,0.74,0.06,1.1,0.0,201.0,201.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2745604121565988,0.0,0.6639260607362927,0.3396747287135543
pi_mod1,constant,0.10559265358979311,-0.036,0.16,0.011,0.22,0.94,0.08,0.95,0.34,0.74,0.06,1.45,0.0,307.0,307.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2391343052858932,0.0,0.6734329474320371,0.3381385751889736
pi_mod1,constant,0.11759265358979312,-0.023999999999999997,0.16,0.011,0.22,0.94,0.08,0.95,0.34,0.74,0.06,1.45,0.0,291.0,291.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2450535898698304,0.0,0.6929400936862697,0.34219246260159636
pi_mod1,constant,0.1295926535897931,-0.011999999999999997,0.16,0.011,0.22,0.94,0.08,0.95,0.34,0.74,0.06,1.45,0.0,219.0,219.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25132802873114357,0.0,0.6728299309970114,0.3391477902131502
pi_mod1,constant,0.14159265358979312,3.469446951953614e-18,0.16,0.011,0.22,0.94,0.08,0.95,0.34,0.74,0.06,1.45,0.0,335.0,335.0,0.0,0.0,0.0,0.0,0.5,0.0,0.257719274362983,0.0,0.6877106272562419,0.3424121797227303
pi_mod1,constant,0.15359265358979313,0.012000000000000004,0.16,0.011,0.22,0.94,0.08,0.95,0.34,0.74,0.06,1.45,0.0,263.0,262.0,0.0,0.0,0.0,0.0,0.4990476190476191,0.0,0.2633917143262265,0.0,0.7050090981728108,0.3460934971986291
pi_mod1,constant,0.1655926535897931,0.024000000000000004,0.16,0.011,0.22,0.94,0.08,0.95,0.34,0.74,0.06,1.45,0.0,93.0,93.0,0.0,0.0,0.0,0.0,0.5,0.0,0.26925737812862544,0.0,0.5120552783576482,0.3118518764328341
pi_mod1,constant,0.17759265358979312,0.036000000000000004,0.16,0.011,0.22,0.94,0.08,0.95,0.34,0.74,0.06,1.45,0.0,156.0,156.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2745604121565988,0.0,0.6631432515082432,0.33953382305250535
pi_mod1,constant,0.10559265358979311,-0.036,0.16,0.011,0.22,0.98,0.16,0.9,0.34,0.42,0.12,1.45,0.0,336.0,336.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2391343052858932,0.0,0.5823942316958592,0.3217516063564616
pi_mod1,constant,0.11759265358979312,-0.023999999999999997,0.16,0.011,0.22,0.98,0.16,0.9,0.34,0.42,0.12,1.45,0.0,337.0,337.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2450535898698304,0.0,0.6106673490901395,0.32738336857429295
pi_mod1,constant,0.1295926535897931,-0.011999999999999997,0.16,0.011,0.22,0.98,0.16,0.9,0.34,0.42,0.12,1.45,0.0,330.0,330.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25132802873114357,0.0,0.5598909536942158,0.318818774298647
pi_mod1,constant,0.14159265358979312,3.469446951953614e-18,0.16,0.011,0.22,0.98,0.16,0.9,0.34,0.42,0.12,1.45,0.0,335.0,335.0,0.0,0.0,0.0,0.0,0.5,0.0,0.257719274362983,0.0,0.6364620217902446,0.3331874307388508
pi_mod1,constant,0.15359265358979313,0.012000000000000004,0.16,0.011,0.22,0.98,0.16,0.9,0.34,0.42,0.12,1.45,0.0,333.0,333.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2633917143262265,0.0,0.6194871496976295,0.33065192742547744
pi_mod1,constant,0.1655926535897931,0.024000000000000004,0.16,0.011,0.22,0.98,0.16,0.9,0.34,0.42,0.12,1.45,0.0,336.0,336.0,0.0,0.0,0.0,0.0,0.5,0.0,0.26925737812862544,0.0,0.41089603466096325,0.29364321256743076
pi_mod1,constant,0.17759265358979312,0.036000000000000004,0.16,0.011,0.22,0.98,0.16,0.9,0.34,0.42,0.12,1.45,0.0,333.0,333.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2745604121565988,0.0,0.5792322136349213,0.3244298362353074
pi_mod1,constant,0.10559265358979311,-0.036,0.16,0.011,0.22,0.98,0.16,0.95,0.12,0.42,0.12,1.1,0.0,336.0,336.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2391343052858932,0.0,0.5823942316958592,0.3217516063564616
pi_mod1,constant,0.11759265358979312,-0.023999999999999997,0.16,0.011,0.22,0.98,0.16,0.95,0.12,0.42,0.12,1.1,0.0,337.0,337.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2450535898698304,0.0,0.6106673490901395,0.32738336857429295
pi_mod1,constant,0.1295926535897931,-0.011999999999999997,0.16,0.011,0.22,0.98,0.16,0.95,0.12,0.42,0.12,1.1,0.0,330.0,330.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25132802873114357,0.0,0.5598909536942158,0.318818774298647
pi_mod1,constant,0.14159265358979312,3.469446951953614e-18,0.16,0.011,0.22,0.98,0.16,0.95,0.12,0.42,0.12,1.1,0.0,335.0,335.0,0.0,0.0,0.0,0.0,0.5,0.0,0.257719274362983,0.0,0.6364620217902446,0.3331874307388508
pi_mod1,constant,0.15359265358979313,0.012000000000000004,0.16,0.011,0.22,0.98,0.16,0.95,0.12,0.42,0.12,1.1,0.0,333.0,333.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2633917143262265,0.0,0.6194871496976295,0.33065192742547744
pi_mod1,constant,0.1655926535897931,0.024000000000000004,0.16,0.011,0.22,0.98,0.16,0.95,0.12,0.42,0.12,1.1,0.0,336.0,336.0,0.0,0.0,0.0,0.0,0.5,0.0,0.26925737812862544,0.0,0.41089603466096325,0.29364321256743076
pi_mod1,constant,0.17759265358979312,0.036000000000000004,0.16,0.011,0.22,0.98,0.16,0.95,0.12,0.42,0.12,1.1,0.0,333.0,333.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2745604121565988,0.0,0.5792322136349213,0.3244298362353074
pi_mod1,constant,0.10559265358979311,-0.036,0.16,0.011,0.22,0.98,0.16,0.95,0.34,0.74,0.06,1.45,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2391343052858932,0.0,0.4752865988791689,0.3074722324494573
pi_mod1,constant,0.11759265358979312,-0.023999999999999997,0.16,0.011,0.22,0.98,0.16,0.95,0.34,0.74,0.06,1.45,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.45454545454545453,0.0,0.2450535898698304,0.0,0.7333433207821256,0.3517377707515777
pi_mod1,constant,0.1295926535897931,-0.011999999999999997,0.16,0.011,0.22,0.98,0.16,0.95,0.34,0.74,0.06,1.45,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.25132802873114357,0.0,0.5906850800590924,0.3326950503776581
pi_mod1,constant,0.14159265358979312,3.469446951953614e-18,0.16,0.011,0.22,0.98,0.16,0.95,0.34,0.74,0.06,1.45,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.257719274362983,0.0,0.6187668463391556,0.33357372772908334
pi_mod1,constant,0.15359265358979313,0.012000000000000004,0.16,0.011,0.22,0.98,0.16,0.95,0.34,0.74,0.06,1.45,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2633917143262265,0.0,0.6997720687104296,0.37010321284778147
pi_mod1,constant,0.1655926535897931,0.024000000000000004,0.16,0.011,0.22,0.98,0.16,0.95,0.34,0.74,0.06,1.45,1.0,4.0,2.0,0.0,0.25,1.0,0.2,0.2857142857142857,0.0,0.26925737812862544,0.00032562683165092806,0.5297838874559933,0.5757247491016567
pi_mod1,constant,0.17759265358979312,0.036000000000000004,0.16,0.011,0.22,0.98,0.16,0.95,0.34,0.74,0.06,1.45,8.0,20.0,11.0,0.0,0.4,1.0,0.2857142857142857,0.28205128205128205,0.0,0.2745604121565988,0.0026050146532074245,0.8330183417454389,0.6676054165844586
pi_mod1,constant,0.10559265358979311,-0.036,0.16,0.011,0.22,0.98,0.26,0.9,0.22,0.74,0.12,1.45,0.0,336.0,336.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2391343052858932,0.0,0.5823942316958592,0.3217516063564616
pi_mod1,constant,0.11759265358979312,-0.023999999999999997,0.16,0.011,0.22,0.98,0.26,0.9,0.22,0.74,0.12,1.45,0.0,337.0,337.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2450535898698304,0.0,0.6106673490901395,0.32738336857429295
pi_mod1,constant,0.1295926535897931,-0.011999999999999997,0.16,0.011,0.22,0.98,0.26,0.9,0.22,0.74,0.12,1.45,0.0,330.0,330.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25132802873114357,0.0,0.5598909536942158,0.318818774298647
pi_mod1,constant,0.14159265358979312,3.469446951953614e-18,0.16,0.011,0.22,0.98,0.26,0.9,0.22,0.74,0.12,1.45,0.0,335.0,335.0,0.0,0.0,0.0,0.0,0.5,0.0,0.257719274362983,0.0,0.6364620217902446,0.3331874307388508
pi_mod1,constant,0.15359265358979313,0.012000000000000004,0.16,0.011,0.22,0.98,0.26,0.9,0.22,0.74,0.12,1.45,0.0,333.0,333.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2633917143262265,0.0,0.6194871496976295,0.33065192742547744
pi_mod1,constant,0.1655926535897931,0.024000000000000004,0.16,0.011,0.22,0.98,0.26,0.9,0.22,0.74,0.12,1.45,0.0,336.0,336.0,0.0,0.0,0.0,0.0,0.5,0.0,0.26925737812862544,0.0,0.41089603466096325,0.29364321256743076
pi_mod1,constant,0.17759265358979312,0.036000000000000004,0.16,0.011,0.22,0.98,0.26,0.9,0.22,0.74,0.12,1.45,0.0,333.0,333.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2745604121565988,0.0,0.5792322136349213,0.3244298362353074
pi_mod1,constant,0.10559265358979311,-0.036,0.16,0.011,0.34,0.94,0.08,0.9,0.22,0.58,0.12,1.1,0.0,336.0,336.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2391343052858932,0.0,0.5823942316958592,0.3217516063564616
pi_mod1,constant,0.11759265358979312,-0.023999999999999997,0.16,0.011,0.34,0.94,0.08,0.9,0.22,0.58,0.12,1.1,0.0,337.0,337.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2450535898698304,0.0,0.6106673490901395,0.32738336857429295
pi_mod1,constant,0.1295926535897931,-0.011999999999999997,0.16,0.011,0.34,0.94,0.08,0.9,0.22,0.58,0.12,1.1,0.0,330.0,330.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25132802873114357,0.0,0.5598909536942158,0.318818774298647
pi_mod1,constant,0.14159265358979312,3.469446951953614e-18,0.16,0.011,0.34,0.94,0.08,0.9,0.22,0.58,0.12,1.1,0.0,335.0,335.0,0.0,0.0,0.0,0.0,0.5,0.0,0.257719274362983,0.0,0.6364620217902446,0.3331874307388508
pi_mod1,constant,0.15359265358979313,0.012000000000000004,0.16,0.011,0.34,0.94,0.08,0.9,0.22,0.58,0.12,1.1,0.0,333.0,333.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2633917143262265,0.0,0.6207519036019538,0.3308795831282558
pi_mod1,constant,0.1655926535897931,0.024000000000000004,0.16,0.011,0.34,0.94,0.08,0.9,0.22,0.58,0.12,1.1,0.0,336.0,336.0,0.0,0.0,0.0,0.0,0.5,0.0,0.26925737812862544,0.0,0.4123893874642518,0.29391201607202266
pi_mod1,constant,0.17759265358979312,0.036000000000000004,0.16,0.011,0.34,0.94,0.08,0.9,0.22,0.58,0.12,1.1,0.0,333.0,333.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2745604121565988,0.0,0.5823614342786236,0.32499309595117387
pi_mod1,constant,0.10559265358979311,-0.036,0.16,0.011,0.34,0.94,0.26,0.95,0.22,0.42,0.06,1.45,14.0,36.0,21.0,0.0,0.3888888888888889,1.0,0.28,0.29577464788732394,0.0,0.2391343052858932,0.004558775643112993,0.6013654177365626,0.6191440321073327
pi_mod1,constant,0.11759265358979312,-0.023999999999999997,0.16,0.011,0.34,0.94,0.26,0.95,0.22,0.42,0.06,1.45,23.0,65.0,41.0,0.0,0.35384615384615387,1.0,0.26136363636363635,0.3178294573643411,0.0,0.2450535898698304,0.007489417127971344,0.8176233373602707,0.6488149619518324
pi_mod1,constant,0.1295926535897931,-0.011999999999999997,0.16,0.011,0.34,0.94,0.26,0.95,0.22,0.42,0.06,1.45,30.0,91.0,60.0,0.0,0.32967032967032966,1.0,0.24793388429752067,0.3314917127071823,0.0,0.25132802873114357,0.00976880494952784,0.6740326525265483,0.6167501493500358
pi_mod1,constant,0.14159265358979312,3.469446951953614e-18,0.16,0.011,0.34,0.94,0.26,0.95,0.22,0.42,0.06,1.45,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.257719274362983,0.0,0.5179637614678014,0.32019107721414436
pi_mod1,constant,0.15359265358979313,0.012000000000000004,0.16,0.011,0.34,0.94,0.26,0.95,0.22,0.42,0.06,1.45,8.0,13.0,5.0,0.0,0.6153846153846154,1.0,0.38095238095238093,0.19230769230769232,0.0,0.2633917143262265,0.0026050146532074245,0.8730660488622946,0.7270246387988072
pi_mod1,constant,0.1655926535897931,0.024000000000000004,0.16,0.011,0.34,0.94,0.26,0.95,0.22,0.42,0.06,1.45,40.0,82.0,42.0,0.0,0.4878048780487805,1.0,0.32786885245901637,0.25609756097560976,0.0,0.26925737812862544,0.013025073266037121,0.5933568652759358,0.6446078850593989
pi_mod1,constant,0.17759265358979312,0.036000000000000004,0.16,0.011,0.34,0.94,0.26,0.95,0.22,0.42,0.06,1.45,32.0,122.0,89.0,0.0,0.26229508196721313,1.0,0.2077922077922078,0.3662551440329218,0.0,0.2745604121565988,0.010420058612829698,0.7313173984252825,0.6105864507182286
pi_mod1,constant,0.10559265358979311,-0.036,0.16,0.011,0.34,0.98,0.08,0.95,0.34,0.74,0.12,1.1,0.0,336.0,336.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2391343052858932,0.0,0.5917413380772036,0.32343408550510355
pi_mod1,constant,0.11759265358979312,-0.023999999999999997,0.16,0.011,0.34,0.98,0.08,0.95,0.34,0.74,0.12,1.1,0.0,268.0,267.0,0.0,0.0,0.0,0.0,0.49906542056074765,0.0,0.2450535898698304,0.0,0.6206255920366179,0.3292225812766217
pi_mod1,constant,0.1295926535897931,-0.011999999999999997,0.16,0.011,0.34,0.98,0.08,0.95,0.34,0.74,0.12,1.1,3.0,30.0,26.0,0.0,0.1,1.0,0.09090909090909091,0.4406779661016949,0.0,0.25132802873114357,0.0009768804949527841,0.7413927569720047,0.5639938761704326
pi_mod1,constant,0.14159265358979312,3.469446951953614e-18,0.16,0.011,0.34,0.98,0.08,0.95,0.34,0.74,0.12,1.1,0.0,335.0,335.0,0.0,0.0,0.0,0.0,0.5,0.0,0.257719274362983,0.0,0.642203864732501,0.334220962468457
pi_mod1,constant,0.15359265358979313,0.012000000000000004,0.16,0.011,0.34,0.98,0.08,0.95,0.34,0.74,0.12,1.1,0.0,162.0,161.0,0.0,0.0,0.0,0.0,0.4984520123839009,0.0,0.2633917143262265,0.0,0.6344152077984369,0.3334163772644277
pi_mod1,constant,0.1655926535897931,0.024000000000000004,0.16,0.011,0.34,0.98,0.08,0.95,0.34,0.74,0.12,1.1,8.0,170.0,160.0,2.0,0.047058823529411764,1.0,0.0449438202247191,0.47058823529411764,0.0058823529411764705,0.26925737812862544,0.0026050146532074245,0.47227836432619796,0.4997613387696778
pi_mod1,constant,0.17759265358979312,0.036000000000000004,0.16,0.011,0.34,0.98,0.08,0.95,0.34,0.74,0.12,1.1,19.0,42.0,22.0,0.0,0.4523809523809524,1.0,0.3114754098360656,0.26506024096385544,0.0,0.2745604121565988,0.006186909801367633,0.6483213199196762,0.6470964361945959
pi_mod1,constant,0.10559265358979311,-0.036,0.16,0.011,0.34,0.98,0.16,0.95,0.22,0.74,0.06,1.45,14.0,15.0,0.0,0.0,0.9333333333333333,1.0,0.4827586206896552,0.0,0.0,0.2391343052858932,0.004558775643112993,0.5892712738233594,0.7492807228118818
pi_mod1,constant,0.11759265358979312,-0.023999999999999997,0.16,0.011,0.34,0.98,0.16,0.95,0.22,0.74,0.06,1.45,13.0,15.0,1.0,0.0,0.8666666666666667,1.0,0.4642857142857143,0.034482758620689655,0.0,0.2450535898698304,0.004233148811462064,0.6092383653786593,0.7382882225035695
pi_mod1,constant,0.1295926535897931,-0.011999999999999997,0.16,0.011,0.34,0.98,0.16,0.95,0.22,0.74,0.06,1.45,17.0,18.0,0.0,0.0,0.9444444444444444,1.0,0.4857142857142857,0.0,0.0,0.25132802873114357,0.005535656138065777,0.6795528543577929,0.7687726047725383
pi_mod1,constant,0.14159265358979312,3.469446951953614e-18,0.16,0.011,0.34,0.98,0.16,0.95,0.22,0.74,0.06,1.45,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.257719274362983,0.0,0.6663410045022433,0.36356564762701055
pi_mod1,constant,0.15359265358979313,0.012000000000000004,0.16,0.011,0.34,0.98,0.16,0.95,0.22,0.74,0.06,1.45,8.0,9.0,0.0,0.0,0.8888888888888888,1.0,0.47058823529411764,0.0,0.0,0.2633917143262265,0.0026050146532074245,0.7384033774956096,0.769606804480133
pi_mod1,constant,0.1655926535897931,0.024000000000000004,0.16,0.011,0.34,0.98,0.16,0.95,0.22,0.74,0.06,1.45,23.0,24.0,0.0,0.0,0.9583333333333334,1.0,0.48936170212765956,0.0,0.0,0.26925737812862544,0.007489417127971344,0.5498802737811388,0.7496490225487475
pi_mod1,constant,0.17759265358979312,0.036000000000000004,0.16,0.011,0.34,0.98,0.16,0.95,0.22,0.74,0.06,1.45,22.0,23.0,0.0,0.0,0.9565217391304348,1.0,0.4888888888888889,0.0,0.0,0.2745604121565988,0.007163790296320417,0.6825300847390561,0.7736838855986228
pi_mod1,constant,0.10559265358979311,-0.036,0.24,0.0,0.12,0.88,0.26,0.9,0.22,0.74,0.12,1.45,0.0,511.0,511.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2554350935185003,0.0,0.5223610209945824,0.31243986735155405
pi_mod1,constant,0.11759265358979312,-0.023999999999999997,0.24,0.0,0.12,0.88,0.26,0.9,0.22,0.74,0.12,1.45,0.0,523.0,523.0,0.0,0.0,0.0,0.0,0.5,0.0,0.26113142479855656,0.0,0.5767870756692044,0.32275872089365787
pi_mod1,constant,0.1295926535897931,-0.011999999999999997,0.24,0.0,0.12,0.88,0.26,0.9,0.22,0.74,0.12,1.45,0.0,512.0,512.0,0.0,0.0,0.0,0.0,0.5,0.0,0.26722743399760424,0.0,0.5093212925720767,0.31117368077942087
pi_mod1,constant,0.14159265358979312,3.469446951953614e-18,0.24,0.0,0.12,0.88,0.26,0.9,0.22,0.74,0.12,1.45,0.0,521.0,521.0,0.0,0.0,0.0,0.0,0.5,0.0,0.27330697894796707,0.0,0.5586490134325035,0.3206099621547477
pi_mod1,constant,0.15359265358979313,0.012000000000000004,0.24,0.0,0.12,0.88,0.26,0.9,0.22,0.74,0.12,1.45,0.0,512.0,512.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2790974676399283,0.0,0.5767917033640004,0.3244064411391802
pi_mod1,constant,0.1655926535897931,0.024000000000000004,0.24,0.0,0.12,0.88,0.26,0.9,0.22,0.74,0.12,1.45,0.0,522.0,522.0,0.0,0.0,0.0,0.0,0.5,0.0,0.28505128765482507,0.0,0.37864068631074144,0.2892850249042924
pi_mod1,constant,0.17759265358979312,0.036000000000000004,0.24,0.0,0.12,0.88,0.26,0.9,0.22,0.74,0.12,1.45,0.0,511.0,511.0,0.0,0.0,0.0,0.0,0.5,0.0,0.290121680134707,0.0,0.5380579249211841,0.31844491383149465
pi_mod1,constant,0.10559265358979311,-0.036,0.24,0.0,0.12,0.88,0.26,0.95,0.22,0.58,0.06,1.45,0.0,511.0,511.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2554350935185003,0.0,0.5223610209945824,0.31243986735155405
pi_mod1,constant,0.11759265358979312,-0.023999999999999997,0.24,0.0,0.12,0.88,0.26,0.95,0.22,0.58,0.06,1.45,0.0,523.0,523.0,0.0,0.0,0.0,0.0,0.5,0.0,0.26113142479855656,0.0,0.5767870756692044,0.32275872089365787
pi_mod1,constant,0.1295926535897931,-0.011999999999999997,0.24,0.0,0.12,0.88,0.26,0.95,0.22,0.58,0.06,1.45,0.0,512.0,512.0,0.0,0.0,0.0,0.0,0.5,0.0,0.26722743399760424,0.0,0.5093212925720767,0.31117368077942087
pi_mod1,constant,0.14159265358979312,3.469446951953614e-18,0.24,0.0,0.12,0.88,0.26,0.95,0.22,0.58,0.06,1.45,0.0,521.0,521.0,0.0,0.0,0.0,0.0,0.5,0.0,0.27330697894796707,0.0,0.5586490134325035,0.3206099621547477
pi_mod1,constant,0.15359265358979313,0.012000000000000004,0.24,0.0,0.12,0.88,0.26,0.95,0.22,0.58,0.06,1.45,0.0,512.0,512.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2790974676399283,0.0,0.5767917033640004,0.3244064411391802
pi_mod1,constant,0.1655926535897931,0.024000000000000004,0.24,0.0,0.12,0.88,0.26,0.95,0.22,0.58,0.06,1.45,0.0,522.0,522.0,0.0,0.0,0.0,0.0,0.5,0.0,0.28505128765482507,0.0,0.37864068631074144,0.2892850249042924
pi_mod1,constant,0.17759265358979312,0.036000000000000004,0.24,0.0,0.12,0.88,0.26,0.95,0.22,0.58,0.06,1.45,0.0,511.0,511.0,0.0,0.0,0.0,0.0,0.5,0.0,0.290121680134707,0.0,0.5380579249211841,0.31844491383149465
pi_mod1,constant,0.10559265358979311,-0.036,0.24,0.0,0.12,0.94,0.16,0.9,0.34,0.58,0.06,1.1,0.0,511.0,511.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2554350935185003,0.0,0.5223610209945824,0.31243986735155405
pi_mod1,constant,0.11759265358979312,-0.023999999999999997,0.24,0.0,0.12,0.94,0.16,0.9,0.34,0.58,0.06,1.1,0.0,523.0,523.0,0.0,0.0,0.0,0.0,0.5,0.0,0.26113142479855656,0.0,0.5767870756692044,0.32275872089365787
pi_mod1,constant,0.1295926535897931,-0.011999999999999997,0.24,0.0,0.12,0.94,0.16,0.9,0.34,0.58,0.06,1.1,0.0,512.0,512.0,0.0,0.0,0.0,0.0,0.5,0.0,0.26722743399760424,0.0,0.5093212925720767,0.31117368077942087
pi_mod1,constant,0.14159265358979312,3.469446951953614e-18,0.24,0.0,0.12,0.94,0.16,0.9,0.34,0.58,0.06,1.1,0.0,521.0,521.0,0.0,0.0,0.0,0.0,0.5,0.0,0.27330697894796707,0.0,0.5586490134325035,0.3206099621547477
pi_mod1,constant,0.15359265358979313,0.012000000000000004,0.24,0.0,0.12,0.94,0.16,0.9,0.34,0.58,0.06,1.1,0.0,512.0,512.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2790974676399283,0.0,0.5767917033640004,0.3244064411391802
pi_mod1,constant,0.1655926535897931,0.024000000000000004,0.24,0.0,0.12,0.94,0.16,0.9,0.34,0.58,0.06,1.1,0.0,522.0,522.0,0.0,0.0,0.0,0.0,0.5,0.0,0.28505128765482507,0.0,0.37864068631074144,0.2892850249042924
pi_mod1,constant,0.17759265358979312,0.036000000000000004,0.24,0.0,0.12,0.94,0.16,0.9,0.34,0.58,0.06,1.1,0.0,511.0,511.0,0.0,0.0,0.0,0.0,0.5,0.0,0.290121680134707,0.0,0.5380579249211841,0.31844491383149465
pi_mod1,constant,0.10559265358979311,-0.036,0.24,0.0,0.12,0.94,0.16,0.95,0.22,0.58,0.12,1.1,0.0,511.0,511.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2554350935185003,0.0,0.5223610209945824,0.31243986735155405
pi_mod1,constant,0.11759265358979312,-0.023999999999999997,0.24,0.0,0.12,0.94,0.16,0.95,0.22,0.58,0.12,1.1,0.0,523.0,523.0,0.0,0.0,0.0,0.0,0.5,0.0,0.26113142479855656,0.0,0.5767870756692044,0.32275872089365787
pi_mod1,constant,0.1295926535897931,-0.011999999999999997,0.24,0.0,0.12,0.94,0.16,0.95,0.22,0.58,0.12,1.1,0.0,512.0,512.0,0.0,0.0,0.0,0.0,0.5,0.0,0.26722743399760424,0.0,0.5093212925720767,0.31117368077942087
pi_mod1,constant,0.14159265358979312,3.469446951953614e-18,0.24,0.0,0.12,0.94,0.16,0.95,0.22,0.58,0.12,1.1,0.0,521.0,521.0,0.0,0.0,0.0,0.0,0.5,0.0,0.27330697894796707,0.0,0.5586490134325035,0.3206099621547477
pi_mod1,constant,0.15359265358979313,0.012000000000000004,0.24,0.0,0.12,0.94,0.16,0.95,0.22,0.58,0.12,1.1,0.0,512.0,512.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2790974676399283,0.0,0.5767917033640004,0.3244064411391802
pi_mod1,constant,0.1655926535897931,0.024000000000000004,0.24,0.0,0.12,0.94,0.16,0.95,0.22,0.58,0.12,1.1,0.0,522.0,522.0,0.0,0.0,0.0,0.0,0.5,0.0,0.28505128765482507,0.0,0.37864068631074144,0.2892850249042924
pi_mod1,constant,0.17759265358979312,0.036000000000000004,0.24,0.0,0.12,0.94,0.16,0.95,0.22,0.58,0.12,1.1,0.0,511.0,511.0,0.0,0.0,0.0,0.0,0.5,0.0,0.290121680134707,0.0,0.5380579249211841,0.31844491383149465
pi_mod1,constant,0.10559265358979311,-0.036,0.24,0.0,0.12,0.98,0.08,0.95,0.22,0.42,0.12,1.45,0.0,511.0,511.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2554350935185003,0.0,0.5223610209945824,0.31243986735155405
pi_mod1,constant,0.11759265358979312,-0.023999999999999997,0.24,0.0,0.12,0.98,0.08,0.95,0.22,0.42,0.12,1.45,0.0,523.0,523.0,0.0,0.0,0.0,0.0,0.5,0.0,0.26113142479855656,0.0,0.5767870756692044,0.32275872089365787
pi_mod1,constant,0.1295926535897931,-0.011999999999999997,0.24,0.0,0.12,0.98,0.08,0.95,0.22,0.42,0.12,1.45,0.0,512.0,512.0,0.0,0.0,0.0,0.0,0.5,0.0,0.26722743399760424,0.0,0.5093212925720767,0.31117368077942087
pi_mod1,constant,0.14159265358979312,3.469446951953614e-18,0.24,0.0,0.12,0.98,0.08,0.95,0.22,0.42,0.12,1.45,0.0,521.0,521.0,0.0,0.0,0.0,0.0,0.5,0.0,0.27330697894796707,0.0,0.5586490134325035,0.3206099621547477
